agent,attribute,value
convai_agent_46299,pusr,0.015157
convai_agent_46300,pusr,0.045744
convai_agent_46301,pusr,0.011595
convai_agent_46302,pusr,0.028004
convai_agent_46303,pusr,0.020848
convai_agent_46304,pusr,0.078548
convai_agent_46305,pusr,0.027757
convai_agent_46306,pusr,0.06526
convai_agent_46307,pusr,0.038557
convai_agent_46308,pusr,0.030866
convai_agent_46309,pusr,0.015163
convai_agent_46310,pusr,0.052198
convai_agent_46311,pusr,0.062911
convai_agent_46312,pusr,0.029965
convai_agent_46313,pusr,0.012633
convai_agent_46314,pusr,0.025382
convai_agent_46315,pusr,0.039834
convai_agent_46316,pusr,0.036306
convai_agent_46317,pusr,0.052302
convai_agent_46318,pusr,0.015856
convai_agent_46319,pusr,0.006017
convai_agent_46320,pusr,0.026969
convai_agent_46321,pusr,0.013162
convai_agent_46322,pusr,0.054414
convai_agent_46323,pusr,0.031756
convai_agent_46324,pusr,0.01209
convai_agent_46325,pusr,0.019136
convai_agent_46326,pusr,0.015052
convai_agent_46327,pusr,0.017943
convai_agent_46328,pusr,0.065012
convai_agent_46329,pusr,0.039627
convai_agent_46330,pusr,0.074861
convai_agent_46331,pusr,0.052983
convai_agent_46332,pusr,0.063682
convai_agent_46333,pusr,0.054339
convai_agent_46334,pusr,0.018253
convai_agent_46335,pusr,0.073897
convai_agent_46336,pusr,0.062665
convai_agent_46337,pusr,0.015063
convai_agent_46338,pusr,0.067317
convai_agent_46339,pusr,0.072003
convai_agent_46340,pusr,0.050285
convai_agent_46341,pusr,0.040855
convai_agent_46342,pusr,0.013355
convai_agent_46343,pusr,0.011831
convai_agent_46344,pusr,0.060218
convai_agent_46345,pusr,0.018363
convai_agent_46346,pusr,0.050154
convai_agent_46347,pusr,0.044881
convai_agent_46348,pusr,0.013917
convai_agent_46349,pusr,0.063867
convai_agent_46350,pusr,0.074958
convai_agent_46351,pusr,0.05138
convai_agent_46352,pusr,0.038059
convai_agent_46353,pusr,0.08
convai_agent_46354,pusr,0.007635
convai_agent_46355,pusr,0.021903
convai_agent_46356,pusr,0.049991
convai_agent_46357,pusr,0.024493
convai_agent_46358,pusr,0.017926
convai_agent_46359,pusr,0.022677
convai_agent_46360,pusr,0.055619
convai_agent_46361,pusr,0.005348
convai_agent_46362,pusr,0.027674
convai_agent_46363,pusr,0.053389
convai_agent_46364,pusr,0.024865
convai_agent_46365,pusr,0.005471
convai_agent_46366,pusr,0.036991
convai_agent_46367,pusr,0.061071
convai_agent_46368,pusr,0.010321
convai_agent_46369,pusr,0.054191
convai_agent_46370,pusr,0.073203
convai_agent_46371,pusr,0.025083
convai_agent_46372,pusr,0.012955
convai_agent_46373,pusr,0.006225
convai_agent_46374,pusr,0.063652
convai_agent_46375,pusr,0.006983
convai_agent_46376,pusr,0.065355
convai_agent_46377,pusr,0.024824
convai_agent_46378,pusr,0.055985
convai_agent_46379,pusr,0.025749
convai_agent_46380,pusr,0.025419
convai_agent_46381,pusr,0.01623
convai_agent_46382,pusr,0.048811
convai_agent_46383,pusr,0.025483
convai_agent_46384,pusr,0.086204
convai_agent_46385,pusr,0.06629
convai_agent_46386,pusr,0.079866
convai_agent_46387,pusr,0.022724
convai_agent_46388,pusr,0.045095
convai_agent_46389,pusr,0.008942
convai_agent_46390,pusr,0.03048
convai_agent_46391,pusr,0.054101
convai_agent_46392,pusr,0.01147
convai_agent_46393,pusr,0.039431
convai_agent_46394,pusr,0.053697
convai_agent_46395,pusr,0.074642
convai_agent_46396,pusr,0.011309
convai_agent_46397,pusr,0.067687
convai_agent_46398,pusr,0.005776
convai_agent_46399,pusr,0.026587
convai_agent_46400,pusr,0.056725
convai_agent_46401,pusr,0.045104
convai_agent_46402,pusr,0.052204
convai_agent_46403,pusr,0.075914
convai_agent_46404,pusr,0.046679
convai_agent_46405,pusr,0.078343
convai_agent_46406,pusr,0.048208
convai_agent_46407,pusr,0.053516
convai_agent_46408,pusr,0.005545
convai_agent_46409,pusr,0.02736
convai_agent_46410,pusr,0.057826
convai_agent_46411,pusr,0.063536
convai_agent_46412,pusr,0.026594
convai_agent_46413,pusr,0.064377
convai_agent_46414,pusr,0.031629
convai_agent_46415,pusr,0.008205
convai_agent_46416,pusr,0.08
convai_agent_46417,pusr,0.009287
convai_agent_46418,pusr,0.010559
convai_agent_46419,pusr,0.071591
convai_agent_46420,pusr,0.016239
convai_agent_46421,pusr,0.033026
convai_agent_46422,pusr,0.057132
convai_agent_46423,pusr,0.016487
convai_agent_46424,pusr,0.030266
convai_agent_46425,pusr,0.073206
convai_agent_46426,pusr,0.075469
convai_agent_46427,pusr,0.058348
convai_agent_46428,pusr,0.062346
convai_agent_46429,pusr,0.054321
convai_agent_46430,pusr,0.026077
convai_agent_46431,pusr,0.028213
convai_agent_46432,pusr,0.063795
convai_agent_46433,pusr,0.015557
convai_agent_46434,pusr,0.078515
convai_agent_46435,pusr,0.059082
convai_agent_46436,pusr,0.022383
convai_agent_46437,pusr,0.076843
convai_agent_46438,pusr,0.012405
convai_agent_46439,pusr,0.017234
convai_agent_46440,pusr,0.016981
convai_agent_46441,pusr,0.077564
convai_agent_46442,pusr,0.045961
convai_agent_46443,pusr,0.04
convai_agent_46444,pusr,0.028956
convai_agent_46445,pusr,0.011723
convai_agent_46446,pusr,0.03338
convai_agent_46447,pusr,0.026559
convai_agent_46448,pusr,0.021726
convai_agent_46449,pusr,0.058733
convai_agent_46450,pusr,0.063363
convai_agent_46451,pusr,0.044488
convai_agent_46452,pusr,0.064367
convai_agent_46453,pusr,0.067121
convai_agent_46454,pusr,0.013293
convai_agent_46455,pusr,0.030436
convai_agent_46456,pusr,0.029776
convai_agent_46457,pusr,0.035902
convai_agent_46458,pusr,0.070367
convai_agent_46459,pusr,0.053156
convai_agent_46460,pusr,0.024196
convai_agent_46461,pusr,0.078363
convai_agent_46462,pusr,0.020266
convai_agent_46463,pusr,0.048287
convai_agent_46464,pusr,0.039655
convai_agent_46465,pusr,0.039541
convai_agent_46466,pusr,0.077005
convai_agent_46467,pusr,0.006394
convai_agent_46468,pusr,0.023327
convai_agent_46469,pusr,0.027352
convai_agent_46470,pusr,0.068934
convai_agent_46471,pusr,0.050383
convai_agent_46472,pusr,0.045214
convai_agent_46473,pusr,0.032188
convai_agent_46474,pusr,0.099431
convai_agent_46475,pusr,0.014569
convai_agent_46476,pusr,0.024592
convai_agent_46477,pusr,0.046406
convai_agent_46478,pusr,0.019872
convai_agent_46479,pusr,0.051716
convai_agent_46480,pusr,0.014928
convai_agent_46481,pusr,0.027818
convai_agent_46482,pusr,0.058479
convai_agent_46483,pusr,0.038815
convai_agent_46484,pusr,0.021823
convai_agent_46485,pusr,0.06849
convai_agent_46486,pusr,0.040635
convai_agent_46487,pusr,0.024803
convai_agent_46488,pusr,0.057591
convai_agent_46489,pusr,0.028272
convai_agent_46490,pusr,0.065828
convai_agent_46491,pusr,0.025044
convai_agent_46492,pusr,0.005642
convai_agent_46493,pusr,0.025849
convai_agent_46494,pusr,0.021394
convai_agent_46495,pusr,0.015696
convai_agent_46496,pusr,0.011788
convai_agent_46497,pusr,0.017338
convai_agent_46498,pusr,0.022676
convai_agent_46499,pusr,0.02939
convai_agent_46500,pusr,0.031845
convai_agent_46501,pusr,0.064428
convai_agent_46502,pusr,0.051705
convai_agent_46503,pusr,0.051603
convai_agent_46504,pusr,0.041806
convai_agent_46505,pusr,0.049314
convai_agent_46506,pusr,0.048976
convai_agent_46507,pusr,0.079766
convai_agent_46508,pusr,0.064315
convai_agent_46509,pusr,0.002623
convai_agent_46510,pusr,0.041793
convai_agent_46511,pusr,0.028807
convai_agent_46512,pusr,0.022218
convai_agent_46513,pusr,0.030241
convai_agent_46514,pusr,0.014776
convai_agent_46515,pusr,0.025884
convai_agent_46516,pusr,0.033475
convai_agent_46517,pusr,0.024806
convai_agent_46518,pusr,0.028014
convai_agent_46519,pusr,0.004488
convai_agent_46520,pusr,0.055847
convai_agent_46521,pusr,0.057901
convai_agent_46522,pusr,0.040051
convai_agent_46523,pusr,0.021139
convai_agent_46524,pusr,0.067494
convai_agent_46525,pusr,0.029874
convai_agent_46526,pusr,0.074715
convai_agent_46527,pusr,0.018824
convai_agent_46528,pusr,0.038209
convai_agent_46529,pusr,0.06459
convai_agent_46530,pusr,0.056734
convai_agent_46531,pusr,0.039773
convai_agent_46532,pusr,0.066985
convai_agent_46533,pusr,0.033137
convai_agent_46534,pusr,0.030717
convai_agent_46535,pusr,0.017743
convai_agent_46536,pusr,0.032504
convai_agent_46537,pusr,0.070478
convai_agent_46538,pusr,0.027345
convai_agent_46539,pusr,0.057509
convai_agent_46540,pusr,0.065086
convai_agent_46541,pusr,0.050196
convai_agent_46542,pusr,0.079474
convai_agent_46543,pusr,0.040357
convai_agent_46544,pusr,0.05556
convai_agent_46545,pusr,0.032884
convai_agent_46546,pusr,0.024906
convai_agent_46547,pusr,0.020797
convai_agent_46548,pusr,0.062233
convai_agent_46549,pusr,0.07875
convai_agent_46550,pusr,0.012691
convai_agent_46551,pusr,0.060461
convai_agent_46552,pusr,0.037744
convai_agent_46553,pusr,0.043252
convai_agent_46554,pusr,0.033966
convai_agent_46555,pusr,0.014973
convai_agent_46556,pusr,0.032472
convai_agent_46557,pusr,0.036103
convai_agent_46558,pusr,0.02075
convai_agent_46559,pusr,0.015083
convai_agent_46560,pusr,0.099615
convai_agent_46561,pusr,0.02797
convai_agent_46562,pusr,0.068805
convai_agent_46563,pusr,0.03811
convai_agent_46564,pusr,0.076977
convai_agent_46565,pusr,0.017884
convai_agent_46566,pusr,0.08
convai_agent_46567,pusr,0.019422
convai_agent_46568,pusr,0.063963
convai_agent_46569,pusr,0.061133
convai_agent_46570,pusr,0.019164
convai_agent_46571,pusr,0.040148
convai_agent_46572,pusr,0.044677
convai_agent_46573,pusr,0.063498
convai_agent_46574,pusr,0.07097
convai_agent_46575,pusr,0.024886
convai_agent_46576,pusr,0.003251
convai_agent_46577,pusr,0.009393
convai_agent_46578,pusr,0.038648
convai_agent_46579,pusr,0.009028
convai_agent_46580,pusr,0.028544
convai_agent_46581,pusr,0.00332
convai_agent_46582,pusr,0.050202
convai_agent_46583,pusr,0.027475
convai_agent_46584,pusr,0.051401
convai_agent_46585,pusr,0.028839
convai_agent_46586,pusr,0.040902
convai_agent_46587,pusr,0.071449
convai_agent_46588,pusr,0.020926
convai_agent_46589,pusr,0.053741
convai_agent_46590,pusr,0.011239
convai_agent_46591,pusr,0.007217
convai_agent_46592,pusr,0.019904
convai_agent_46593,pusr,0.024626
convai_agent_46594,pusr,0.043194
convai_agent_46595,pusr,0.076846
convai_agent_46596,pusr,0.047366
convai_agent_46597,pusr,0.026427
convai_agent_46598,pusr,0.016064
convai_agent_46599,pusr,0.03645
convai_agent_46600,pusr,0.067304
convai_agent_46601,pusr,0.079967
convai_agent_46602,pusr,0.053309
convai_agent_46603,pusr,0.031039
convai_agent_46604,pusr,0.024963
convai_agent_46605,pusr,0.0
convai_agent_46606,pusr,0.058504
convai_agent_46607,pusr,0.067072
convai_agent_46608,pusr,0.012833
convai_agent_46609,pusr,0.010666
convai_agent_46610,pusr,0.053565
convai_agent_46611,pusr,0.02722
convai_agent_46612,pusr,0.062018
convai_agent_46613,pusr,0.025122
convai_agent_46614,pusr,0.004688
convai_agent_46615,pusr,0.069102
convai_agent_46616,pusr,0.06575
convai_agent_46617,pusr,0.068705
convai_agent_46618,pusr,0.063121
convai_agent_46619,pusr,0.032956
convai_agent_46620,pusr,0.045438
convai_agent_46621,pusr,0.031847
convai_agent_46622,pusr,0.026985
convai_agent_46623,pusr,0.069138
convai_agent_46624,pusr,0.010704
convai_agent_46625,pusr,0.034752
convai_agent_46626,pusr,0.065352
convai_agent_46627,pusr,0.031289
convai_agent_46628,pusr,0.078455
convai_agent_46629,pusr,0.018337
convai_agent_46630,pusr,0.010426
convai_agent_46631,pusr,0.02083
convai_agent_46632,pusr,0.067452
convai_agent_46633,pusr,0.018154
convai_agent_46634,pusr,0.056709
convai_agent_46635,pusr,0.057768
convai_agent_46636,pusr,0.022494
convai_agent_46637,pusr,0.062542
convai_agent_46638,pusr,0.049037
convai_agent_46639,pusr,0.013384
convai_agent_46640,pusr,0.030049
convai_agent_46641,pusr,0.027413
convai_agent_46642,pusr,0.068865
convai_agent_46643,pusr,0.079934
convai_agent_46644,pusr,0.043341
convai_agent_46645,pusr,0.044583
convai_agent_46646,pusr,0.028997
convai_agent_46647,pusr,0.051462
convai_agent_46648,pusr,0.006172
convai_agent_46649,pusr,0.005404
convai_agent_46650,pusr,0.063749
convai_agent_46651,pusr,0.019056
convai_agent_46652,pusr,0.05779
convai_agent_46653,pusr,0.024739
convai_agent_46654,pusr,0.034268
convai_agent_46655,pusr,0.056697
convai_agent_46656,pusr,0.022835
convai_agent_46657,pusr,0.023076
convai_agent_46658,pusr,0.013112
convai_agent_46659,pusr,0.052135
convai_agent_46660,pusr,0.035698
convai_agent_46661,pusr,0.0701
convai_agent_46662,pusr,0.044471
convai_agent_46663,pusr,0.093097
convai_agent_46664,pusr,0.055796
convai_agent_46665,pusr,0.037206
convai_agent_46666,pusr,0.024669
convai_agent_46667,pusr,0.063414
convai_agent_46668,pusr,0.025852
convai_agent_46669,pusr,0.035462
convai_agent_46670,pusr,0.012731
convai_agent_46671,pusr,0.005773
convai_agent_46672,pusr,0.024275
convai_agent_46673,pusr,0.013921
convai_agent_46674,pusr,0.042642
convai_agent_46675,pusr,0.064121
convai_agent_46676,pusr,0.072929
convai_agent_46677,pusr,0.027149
convai_agent_46678,pusr,0.015365
convai_agent_46679,pusr,0.02318
convai_agent_46680,pusr,0.010874
convai_agent_46681,pusr,0.001791
convai_agent_46682,pusr,0.010869
convai_agent_46683,pusr,0.021748
convai_agent_46684,pusr,0.037359
convai_agent_46685,pusr,0.062147
convai_agent_46686,pusr,0.029019
convai_agent_46687,pusr,0.032741
convai_agent_46688,pusr,0.07383
convai_agent_46689,pusr,0.019371
convai_agent_46690,pusr,0.026799
convai_agent_46691,pusr,0.027928
convai_agent_46692,pusr,0.062053
convai_agent_46693,pusr,0.1
convai_agent_46694,pusr,0.050343
convai_agent_46695,pusr,0.024495
convai_agent_46696,pusr,0.0227
convai_agent_46697,pusr,0.021348
convai_agent_46698,pusr,0.079311
convai_agent_46699,pusr,0.023057
convai_agent_46700,pusr,0.01222
convai_agent_46701,pusr,0.029518
convai_agent_46702,pusr,0.040631
convai_agent_46703,pusr,0.049729
convai_agent_46704,pusr,0.069021
convai_agent_46705,pusr,0.035832
convai_agent_46706,pusr,0.04319
convai_agent_46707,pusr,0.031874
convai_agent_46708,pusr,0.035567
convai_agent_46709,pusr,0.017044
convai_agent_46710,pusr,0.020653
convai_agent_46711,pusr,0.032482
convai_agent_46712,pusr,0.084182
convai_agent_46713,pusr,0.06412
convai_agent_46714,pusr,0.047326
convai_agent_46715,pusr,0.03464
convai_agent_46716,pusr,0.003851
convai_agent_46717,pusr,0.039888
convai_agent_46718,pusr,0.022854
convai_agent_46719,pusr,0.016691
convai_agent_46720,pusr,0.079996
convai_agent_46721,pusr,0.062285
convai_agent_46722,pusr,0.033735
convai_agent_46723,pusr,0.035084
convai_agent_46724,pusr,0.021477
convai_agent_46725,pusr,0.024855
convai_agent_46726,pusr,0.031495
convai_agent_46727,pusr,0.022619
convai_agent_46728,pusr,0.041197
convai_agent_46729,pusr,0.079999
convai_agent_46730,pusr,0.035131
convai_agent_46731,pusr,0.028503
convai_agent_46732,pusr,0.062629
convai_agent_46733,pusr,0.011861
convai_agent_46734,pusr,0.009297
convai_agent_46735,pusr,0.067332
convai_agent_46736,pusr,0.01413
convai_agent_46737,pusr,0.055839
convai_agent_46738,pusr,0.044521
convai_agent_46739,pusr,0.063282
convai_agent_46740,pusr,0.02481
convai_agent_46741,pusr,0.037683
convai_agent_46742,pusr,0.028002
convai_agent_46743,pusr,0.030779
convai_agent_46744,pusr,0.031675
convai_agent_46745,pusr,0.062326
convai_agent_46746,pusr,0.030112
convai_agent_46747,pusr,0.072566
convai_agent_46748,pusr,0.046334
convai_agent_46749,pusr,0.031729
convai_agent_46750,pusr,0.053401
convai_agent_46751,pusr,0.079869
convai_agent_46752,pusr,0.014206
convai_agent_46753,pusr,0.044259
convai_agent_46754,pusr,0.08
convai_agent_46755,pusr,0.042819
convai_agent_46756,pusr,0.056939
convai_agent_46757,pusr,0.06218
convai_agent_46758,pusr,0.079889
convai_agent_46759,pusr,0.049566
convai_agent_46760,pusr,0.029949
convai_agent_46761,pusr,0.039672
convai_agent_46762,pusr,0.065292
convai_agent_46763,pusr,0.017589
convai_agent_46764,pusr,0.015054
convai_agent_46765,pusr,0.010047
convai_agent_46766,pusr,0.065183
convai_agent_46767,pusr,0.002407
convai_agent_46768,pusr,0.057838
convai_agent_46769,pusr,0.021174
convai_agent_46770,pusr,0.065974
convai_agent_46771,pusr,0.022276
convai_agent_46772,pusr,0.018639
convai_agent_46773,pusr,0.027207
convai_agent_46774,pusr,0.048496
convai_agent_46775,pusr,0.032739
convai_agent_46776,pusr,0.022738
convai_agent_46777,pusr,0.039993
convai_agent_46778,pusr,0.01734
convai_agent_46779,pusr,0.02772
convai_agent_46780,pusr,0.021365
convai_agent_46781,pusr,0.023133
convai_agent_46782,pusr,0.061622
convai_agent_46783,pusr,0.047507
convai_agent_46784,pusr,0.050058
convai_agent_46785,pusr,0.020106
convai_agent_46786,pusr,0.031484
convai_agent_46787,pusr,0.0713
convai_agent_46788,pusr,0.065858
convai_agent_46789,pusr,0.022768
convai_agent_46790,pusr,0.047083
convai_agent_46791,pusr,0.032844
convai_agent_46792,pusr,0.053122
convai_agent_46793,pusr,0.0152
convai_agent_46794,pusr,0.051963
convai_agent_46795,pusr,0.027228
convai_agent_46796,pusr,0.027691
convai_agent_46797,pusr,0.079999
convai_agent_46798,pusr,0.04827
convai_agent_46799,pusr,0.063864
convai_agent_46800,pusr,0.044869
convai_agent_46801,pusr,0.046281
convai_agent_46802,pusr,0.061942
convai_agent_46803,pusr,0.063363
convai_agent_46804,pusr,0.031056
convai_agent_46805,pusr,0.050253
convai_agent_46806,pusr,0.039286
convai_agent_46807,pusr,0.059099
convai_agent_46808,pusr,0.044151
convai_agent_46809,pusr,0.063907
convai_agent_46810,pusr,0.08
convai_agent_46811,pusr,0.02727
convai_agent_46812,pusr,0.058479
convai_agent_46813,pusr,0.016324
convai_agent_46814,pusr,0.049662
convai_agent_46815,pusr,0.031121
convai_agent_46816,pusr,0.031946
convai_agent_46817,pusr,0.037096
convai_agent_46818,pusr,0.046012
convai_agent_46819,pusr,0.025772
convai_agent_46820,pusr,0.030025
convai_agent_46821,pusr,0.028118
convai_agent_46822,pusr,0.023988
convai_agent_46823,pusr,0.042474
convai_agent_46824,pusr,0.02678
convai_agent_46825,pusr,0.027774
convai_agent_46826,pusr,0.040196
convai_agent_46827,pusr,0.012581
convai_agent_46828,pusr,0.027411
convai_agent_46829,pusr,0.062488
convai_agent_46830,pusr,0.063537
convai_agent_46831,pusr,0.025554
convai_agent_46832,pusr,0.024819
convai_agent_46833,pusr,0.05692
convai_agent_46834,pusr,0.019266
convai_agent_46835,pusr,0.058161
convai_agent_46836,pusr,0.028889
convai_agent_46837,pusr,0.08
convai_agent_46838,pusr,0.024132
convai_agent_46839,pusr,0.062304
convai_agent_46840,pusr,0.058287
convai_agent_46841,pusr,0.019049
convai_agent_46842,pusr,0.075352
convai_agent_46843,pusr,0.069801
convai_agent_46844,pusr,0.070004
convai_agent_46845,pusr,0.036649
convai_agent_46846,pusr,0.061363
convai_agent_46847,pusr,0.006844
convai_agent_46848,pusr,0.016394
convai_agent_46849,pusr,0.062957
convai_agent_46850,pusr,0.051576
convai_agent_46851,pusr,0.055634
convai_agent_46852,pusr,0.06416
convai_agent_46853,pusr,0.038633
convai_agent_46854,pusr,0.074626
convai_agent_46855,pusr,0.06649
convai_agent_46856,pusr,0.020328
convai_agent_46857,pusr,0.027356
convai_agent_46858,pusr,0.063069
convai_agent_46859,pusr,0.013484
convai_agent_46860,pusr,0.025499
convai_agent_46861,pusr,0.045512
convai_agent_46862,pusr,0.039002
convai_agent_46863,pusr,0.06355
convai_agent_46864,pusr,0.079357
convai_agent_46865,pusr,0.00704
convai_agent_46866,pusr,0.034574
convai_agent_46867,pusr,0.014986
convai_agent_46868,pusr,0.051538
convai_agent_46869,pusr,0.05144
convai_agent_46870,pusr,0.015014
convai_agent_46871,pusr,0.04863
convai_agent_46872,pusr,0.008827
convai_agent_46873,pusr,0.02513
convai_agent_46874,pusr,0.005545
convai_agent_46875,pusr,0.051616
convai_agent_46876,pusr,0.022046
convai_agent_46877,pusr,0.052781
convai_agent_46878,pusr,0.054018
convai_agent_46879,pusr,0.022945
convai_agent_46880,pusr,0.049591
convai_agent_46881,pusr,0.057898
convai_agent_46882,pusr,0.031883
convai_agent_46883,pusr,0.034626
convai_agent_46884,pusr,0.007609
convai_agent_46885,pusr,0.054756
convai_agent_46886,pusr,0.042962
convai_agent_46887,pusr,0.039971
convai_agent_46888,pusr,0.065196
convai_agent_46889,pusr,0.034384
convai_agent_46890,pusr,0.025491
convai_agent_46891,pusr,0.031866
convai_agent_46892,pusr,0.058927
convai_agent_46893,pusr,0.004389
convai_agent_46894,pusr,0.003055
convai_agent_46895,pusr,0.02448
convai_agent_46896,pusr,0.054708
convai_agent_46897,pusr,0.031202
convai_agent_46898,pusr,0.066604
convai_agent_46899,pusr,0.039477
convai_agent_46900,pusr,0.020209
convai_agent_46901,pusr,0.018062
convai_agent_46902,pusr,0.013959
convai_agent_46903,pusr,0.007075
convai_agent_46904,pusr,0.03545
convai_agent_46905,pusr,0.043232
convai_agent_46906,pusr,0.074054
convai_agent_46907,pusr,0.028204
convai_agent_46908,pusr,0.021132
convai_agent_46909,pusr,0.079466
convai_agent_46910,pusr,0.073628
convai_agent_46911,pusr,0.042694
convai_agent_46912,pusr,0.042906
convai_agent_46913,pusr,0.00973
convai_agent_46914,pusr,0.037286
convai_agent_46915,pusr,0.012425
convai_agent_46916,pusr,0.058559
convai_agent_46917,pusr,0.007987
convai_agent_46918,pusr,0.019915
convai_agent_46919,pusr,0.070654
convai_agent_46920,pusr,0.027772
convai_agent_46921,pusr,0.032511
convai_agent_46922,pusr,0.075526
convai_agent_46923,pusr,0.063161
convai_agent_46924,pusr,0.056479
convai_agent_46925,pusr,0.035524
convai_agent_46926,pusr,0.009376
convai_agent_46927,pusr,0.044499
convai_agent_46928,pusr,0.022278
convai_agent_46929,pusr,0.017054
convai_agent_46930,pusr,0.08
convai_agent_46931,pusr,0.033115
convai_agent_46932,pusr,0.047616
convai_agent_46933,pusr,0.04065
convai_agent_46934,pusr,0.003462
convai_agent_46935,pusr,0.035206
convai_agent_46936,pusr,0.009172
convai_agent_46937,pusr,0.027147
convai_agent_46938,pusr,0.06304
convai_agent_46939,pusr,0.058027
convai_agent_46940,pusr,0.041322
convai_agent_46941,pusr,0.036448
convai_agent_46942,pusr,0.009003
convai_agent_46943,pusr,0.034838
convai_agent_46944,pusr,0.010128
convai_agent_46945,pusr,0.009366
convai_agent_46946,pusr,0.038141
convai_agent_46947,pusr,0.069936
convai_agent_46948,pusr,0.020772
convai_agent_46949,pusr,0.062887
convai_agent_46950,pusr,0.030706
convai_agent_46951,pusr,0.039157
convai_agent_46952,pusr,0.02015
convai_agent_46953,pusr,0.064681
convai_agent_46954,pusr,0.071228
convai_agent_46955,pusr,0.010512
convai_agent_46956,pusr,0.015104
convai_agent_46957,pusr,0.035335
convai_agent_46958,pusr,0.057032
convai_agent_46959,pusr,0.031816
convai_agent_46960,pusr,0.027175
convai_agent_46961,pusr,0.079969
convai_agent_46962,pusr,0.01251
convai_agent_46963,pusr,0.047261
convai_agent_46964,pusr,0.030335
convai_agent_46965,pusr,0.054357
convai_agent_46966,pusr,0.064055
convai_agent_46967,pusr,0.020436
convai_agent_46968,pusr,0.050872
convai_agent_46969,pusr,0.010343
convai_agent_46970,pusr,0.065731
convai_agent_46971,pusr,0.051734
convai_agent_46972,pusr,0.008022
convai_agent_46973,pusr,0.039419
convai_agent_46974,pusr,0.008628
convai_agent_46975,pusr,0.077032
convai_agent_46976,pusr,0.004235
convai_agent_46977,pusr,0.033756
convai_agent_46978,pusr,0.060372
convai_agent_46979,pusr,0.079999
convai_agent_46980,pusr,0.06171
convai_agent_46981,pusr,0.0153
convai_agent_46982,pusr,0.022612
convai_agent_46983,pusr,0.028272
convai_agent_46984,pusr,0.019276
convai_agent_46985,pusr,0.018192
convai_agent_46986,pusr,0.061556
convai_agent_46987,pusr,0.016179
convai_agent_46988,pusr,0.019596
convai_agent_46989,pusr,0.00907
convai_agent_46990,pusr,0.00306
convai_agent_46991,pusr,0.07473
convai_agent_46992,pusr,0.065179
convai_agent_46993,pusr,0.069115
convai_agent_46994,pusr,0.063043
convai_agent_46995,pusr,0.005545
convai_agent_46996,pusr,0.040024
convai_agent_46997,pusr,0.063252
convai_agent_46998,pusr,0.015941
convai_agent_46999,pusr,0.046401
convai_agent_47000,pusr,0.026887
convai_agent_47001,pusr,0.018701
convai_agent_47002,pusr,0.055096
convai_agent_47003,pusr,0.074947
convai_agent_47004,pusr,0.007806
convai_agent_47005,pusr,0.05565
convai_agent_47006,pusr,0.059313
convai_agent_47007,pusr,0.011518
convai_agent_47008,pusr,0.098522
convai_agent_47009,pusr,0.004082
convai_agent_47010,pusr,0.017772
convai_agent_47011,pusr,0.05579
convai_agent_47012,pusr,0.016227
convai_agent_47013,pusr,0.03882
convai_agent_47014,pusr,0.019078
convai_agent_47015,pusr,0.019954
convai_agent_47016,pusr,0.026151
convai_agent_47017,pusr,0.031575
convai_agent_47018,pusr,0.075123
convai_agent_47019,pusr,0.064494
convai_agent_47020,pusr,0.02541
convai_agent_47021,pusr,0.019407
convai_agent_47022,pusr,0.013997
convai_agent_47023,pusr,0.050429
convai_agent_47024,pusr,0.033361
convai_agent_47025,pusr,0.041613
convai_agent_47026,pusr,0.029829
convai_agent_47027,pusr,0.015359
convai_agent_47028,pusr,0.042603
convai_agent_47029,pusr,0.065753
convai_agent_47030,pusr,0.025904
convai_agent_47031,pusr,0.048026
convai_agent_47032,pusr,0.064716
convai_agent_47033,pusr,0.063431
convai_agent_47034,pusr,0.039975
convai_agent_47035,pusr,0.077493
convai_agent_47036,pusr,0.064417
convai_agent_47037,pusr,0.062171
convai_agent_47038,pusr,0.013373
convai_agent_47039,pusr,0.028521
convai_agent_47040,pusr,0.013729
convai_agent_47041,pusr,0.072315
convai_agent_47042,pusr,0.029118
convai_agent_47043,pusr,0.076522
convai_agent_47044,pusr,0.031017
convai_agent_47045,pusr,0.023911
convai_agent_47046,pusr,0.017462
convai_agent_47047,pusr,0.001329
convai_agent_47048,pusr,0.071752
convai_agent_47049,pusr,0.027444
convai_agent_47050,pusr,0.059026
convai_agent_47051,pusr,0.079294
convai_agent_47052,pusr,0.062411
convai_agent_47053,pusr,0.056648
convai_agent_47054,pusr,0.059529
convai_agent_47055,pusr,0.05664
convai_agent_47056,pusr,0.008309
convai_agent_47057,pusr,0.036796
convai_agent_47058,pusr,0.05889
convai_agent_47059,pusr,0.044219
convai_agent_47060,pusr,0.1
convai_agent_47061,pusr,0.031137
convai_agent_47062,pusr,0.039751
convai_agent_47063,pusr,0.008417
convai_agent_47064,pusr,0.069307
convai_agent_47065,pusr,0.037557
convai_agent_47066,pusr,0.060142
convai_agent_47067,pusr,0.034841
convai_agent_47068,pusr,0.063077
convai_agent_47069,pusr,0.06765
convai_agent_47070,pusr,0.049923
convai_agent_47071,pusr,0.028092
convai_agent_47072,pusr,0.030985
convai_agent_47073,pusr,0.043688
convai_agent_47074,pusr,0.024533
convai_agent_47075,pusr,0.027711
