agent,attribute,value
convai_llm_agent_596,verified,False
convai_llm_agent_597,followers_count,112
convai_llm_agent_597,friends_count,279
convai_llm_agent_597,listed_count,0
convai_llm_agent_597,verified,False
convai_llm_agent_598,followers_count,110
convai_llm_agent_598,friends_count,275
convai_llm_agent_598,listed_count,2
convai_llm_agent_598,verified,False
convai_llm_agent_599,followers_count,281
convai_llm_agent_599,friends_count,507
convai_llm_agent_599,listed_count,7
convai_llm_agent_599,verified,False
convai_llm_agent_600,followers_count,122
convai_llm_agent_600,friends_count,114
convai_llm_agent_600,listed_count,1
convai_llm_agent_600,verified,False
